code,chapter_code,chapter_name,description,unit,labor_unit_price,material_unit_price,total_unit_price,source_page
KL12BM,K,Instalaciones electricas en general,"Suministro e instalación de interruptor sencillo M51001-HC incluye: chasis y placa de resina Prime M44211-HC, SQ D o similar.",pieza,,,108.79,206
KL12BR,K,Instalaciones electricas en general,"Suministro e instalación de interruptor escalera 3 vías M45111-HC, incluye: chasis y placa de resina Prime M44211-HC, SQ D o similar.",pieza,,,94.54,206
KL12BS,K,Instalaciones electricas en general,"Suministro e instalación de interruptor sencillo M51001-HC, incluye: chasis y placa de resina Lunare M59101-HC, SQ D o similar.",pieza,,,114.92,206
KL12CB,K,Instalaciones electricas en general,"Suministro e instalación de interruptor sencillo luz piloto M51013-HC, incluye: chasis y placa de resina Lunare M59101-HC, SQ D o similar.",pieza,,,132.07,206
KL12CC,K,Instalaciones electricas en general,"Suministro e instalación de interruptor escalera 3 vías M51041-HC, incluye: chasis y placa de resina Lunare M59101-HC, SQ D o similar.",pieza,,,125.91,206
KL12CH,K,Instalaciones electricas en general,"Suministro e instalación de interruptor sencillo M25100-HC, incluye: chasis y placa de resina Duna M24210-HC, SQ D o similar.",pieza,,,102.74,206
KL12CK,K,Instalaciones electricas en general,"Suministro e instalación de interruptor escalera 3 vías M25110-HC, incluye: chasis y placa de resina Duna M24210-HC, SQ D o similar.",pieza,,,112.58,207
KL12DB,K,Instalaciones electricas en general,"Suministro e instalación de interruptor sencillo L-7000 WD7222, incluye: chasis y placa termoplástica WD5491, Royer o similar.",pieza,,,89.22,207
KL12DC,K,Instalaciones electricas en general,"Suministro e instalación de interruptor escalera WD3223, incluye: chasis y placa termoplástica WD5491 Royer o similar.",pieza,,,100.85,207
KL12DM,K,Instalaciones electricas en general,"Suministro e instalación de interruptor sencillo HSM45B01, incluye : chasis y placa de resina marfil Scudetto HP45P01SM, IUSA o similar",pieza,,,139.93,207
KL12DN,K,Instalaciones electricas en general,"Suministro e instalación de interruptor escalera HSM45B02, incluye: chasis y placa de resina marfil Scudetto HP45P01M, IUSA o similar.",pieza,,,146.62,207
KL13BB,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente 2P QN21, incluye: chasis y placa de resina Evolución QN100R/1B, Quinziño o similar.",pieza,,,133.08,207
KL13BC,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente 2P+T QN23, incluye: chasis y placa de resina Evolución QN100R/1B, Quinziño o similar.",pieza,,,126.47,207
KL13BD,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente dúplex polarizada 2P+T QN28D, incluye: chasis y placa de resina Evolución, Quinziño o similar.",pieza,,,107.54,207
KL13BG,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente 2P 21N, incluye. Chasis y placa de resina marfil Tradicional 103/1R, Quinziño o similar.",pieza,,,176.30,207
KL13BH,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente dúplex 2P+T de resina marfil Tradicional 28DPR, incluye: chasis y placa, Quinziño o similar.",pieza,,,137.12,207
KL13BI,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente 2P M47002-HC, incluye: chasis y placa de resina Prime M44211-HC, SQ D o similar.",pieza,,,91.80,207
KL13BJ,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente 2P+T M47851-HC, incluye: chasis y placa de resina Prime M44211-HC, SQ D o similar.",pieza,,,92.90,207
KL13BK,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente dúplex 2P+T M4701D- HC, incluye: chasis y placa de resina Prime M44231-HC, SQ D o similar.",pieza,,,99.10,207
KL13BL,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente 2P M54111-HC, incluye: chasis y placa de resina Lunare M59101-HC, SQ D o similar.",pieza,,,110.70,207
KL13BE,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente 2P+T M54341-HC, incluye: chasis y placa de resina Lunare M59101-HC, SQ D o similar.",pieza,,,116.41,207
KL13CB,K,Instalaciones electricas en general,"Suministro e instalación de toma de corriente dúplex 2P+T M54121-HC, incluye: chasis y placa de resina Lunare M59301-HC, SQ D o similar.",pieza,,,129.96,207
KL13CH,K,Instalaciones electricas en general,"Suministro e instalación de toma corriente 2P M27000-HC, incluye chasis y placa de resina Duna M24210-HC, SQ D o similar.",pieza,,,103.31,207
KL13DB,K,Instalaciones electricas en general,"Suministro e instalación de toma corriente 2P+T M27850- HC, incluye chasis y placa de resina Duna M24210-HC, SQ D o similar.",pieza,,,106.86,207
KL13DC,K,Instalaciones electricas en general,"Suministro e instalación de toma corriente 2P+T M2700D- HC, incluye chasis y placa de resina Duna M24230-HC, SQ D o similar",pieza,,,124.54,207
KL13DH,K,Instalaciones electricas en general,"Suministro e instalación de toma corriente sencillo L-7000 WD7112, incluye: chasis y placa termoplástica WD5391, Royer o similar.",pieza,,,85.78,207
KL13DJ,K,Instalaciones electricas en general,"Suministro e instalación de toma corriente aterrizado WD3112, incluye: chasis y placa termoplástica WD5491, Royer o similar",pieza,,,85.78,207
KL13EB,K,Instalaciones electricas en general,"Suministro e instalación de toma corriente sencillo HSM45B98, incluye: chasis y placa marfil Scudetto HP45P01SM, IUSA o similar.",pieza,,,139.46,208
KL13EC,K,Instalaciones electricas en general,"Suministro e instalación de toma corriente dúplex, incluye: chasis y placa marfil Scudetto HSM353M, IUSA o similar.",pieza,,,116.48,208
KL19BB,K,Instalaciones electricas en general,"Suministro e instalación de pulsador campana M46221-HC, incluye: chasis y placa de resina Prime M44211-HC, SQ D o similar.",pieza,,,95.62,208
KL19BC,K,Instalaciones electricas en general,"Suministro e instalación de pulsador luz piloto M462441-HC, incluye: chasis y placa de resina Prime M44211-HC, SQ D o similar.",pieza,,,103.88,208
KL19BD,K,Instalaciones electricas en general,"Suministro e instalación de pulsador campana M26220-HC, incluye: chasis y placa de resina Duna M24210-HC, SQ D o similar.",pieza,,,107.53,208
KL19CB,K,Instalaciones electricas en general,"Suministro e instalación de pulsador luz piloto M26240-HC, incluye: chasis y placa de resina Duna M24210-HC, SQ D o similar",pieza,,,124.52,208
KL19CD,K,Instalaciones electricas en general,"Suministro e instalación de pulsador Q5850N, incluye: chasis y placa Tradicional 103/1R, Quinziño o similar.",pieza,,,179.73,208
KL19DB,K,Instalaciones electricas en general,"Suministro e instalación de pulsador QN5850, incluye: chasis y placa Evolución QN100R/BR, Quinziño o similar.",pieza,,,132.31,208
KL19DE,K,Instalaciones electricas en general,"Suministro e instalación de pulsador HSM45B05, incluye: chasis y placa marfil Scudetto HP45P01SM, IUSA o similar.",pieza,,,141.52,208
KL19GB,K,Instalaciones electricas en general,"Suministro e instalación de pulsador L-7000 WD7012, incluye: chasis y placa termoplástica WD5491, Royer o similar.",pieza,,,93.91,208
KL20BC,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de portalámpara de baquelita sencillo con rosca catálogo 111-R, IUSA o similar.",pieza,,,64.30,208
KL20BD,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de portalámpara de baquelita sencillo con apagador de llave catálogo 127, IUSA o similar.",pieza,,,62.28,208
KL20BL,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de portalámpara redondo de porcelana de 92.5 mm, catalogo 133, Royer o similar.",pieza,,,62.07,208
KL20BM,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de portalámpara base redonda de porcelana de 102 mm, catálogo 134 Royer o similar.",pieza,,,66.26,208
KL20BP,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de portalámpara de policarbonato, catálogo 134P, IUSA o similar.",pieza,,,88.81,208
KL22BB,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de base para watthorímetro monofásico 127 V, catálogo BW-4T, IUSA o similar.",pieza,,,217.24,208
KL22BC,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de base para watthorímetro monofásico 127 V, catálogo BW-5T, IUSA o similar.",pieza,,,235.61,208
KL22BD,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de base para watthorímetro polifásico 220 V, catálogo BW-7T, IUSA o similar.",pieza,,,888.07,208
KL29BB,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de fusible renovable tipo cartucho, de 70, 80, 90 y 100 amperes, 250 V. línea Karp, Arrow Hart o similar.",pieza,,,447.94,208
KL29BG,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de fusible renovable tipo cartucho, 200 amperes, 250 V, línea Mercury Arrow Hart o similar.",pieza,,,1796.93,209
KL29BH,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de fusible renovable tipo cartucho, de 60 amperes, 250 V. línea Mercury, Arrow Hart o similar.",pieza,,,119.65,209
KL29BJ,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de fusible renovable tipo cartucho, 100 amperes, 250 V, línea Mercury Arrow Hart o similar.",pieza,,,273.89,209
KL29BK,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de fusible renovable tipo cartucho, 200 amperes 600 V, línea Mercury Arrow Hart o similar.",pieza,,,647.54,209
KL29BL,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de fusible renovable tipo cartucho, de 200 amperes 600 V, línea Mercury, Bussman Hart o similar.",pieza,,,2974.45,209
KL29BM,K,Instalaciones electricas en general,"Suministro, instalación y pruebas de fusible renovable tipo cartucho, de 600 amperes 250 V. línea Mercury, Arrow Hart o similar.",pieza,,,1034.02,209
KM13BB,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminario tipo Led panel de 30 x 122 cm, empotable modelo PANLED3-40-E3-DIMT-NW, LJ iluminación o similar.",pieza,,,1906.19,209
KM13BC,K,Instalaciones electricas en general,"Suministro, colocación y prueba de luminario tipo Led panel de 60 x 60 cm empotable, modelo PANELED-1-36-E3-DIMT-NW, LJ iluminación o similar.",pieza,,,1841.37,209
KM13BD,K,Instalaciones electricas en general,"Suministro, colocación y prueba de luminario tipo empotrar de configuración cuadrada de 24 x 24 cm nodelo TADAQ-30-22LED-DIM- AOP-NW, LJ iluminación o similar.",pieza,,,3423.89,209
KM13BE,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminario tipo plafón de sobre poner de 27 cm de diámetro, modelo AI-30-22LED-NW, LJ iluminación o similar.",pieza,,,3418.41,209
KM13BF,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminario tipo plafón circular de sobreponer de 17.00y 3.5 cm de altura modelo SUXQ-12-LED-E3-NW, LJ iluminación o similar",pieza,,,578.33,209
KM13BG,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminario tipo plafón circular de sobreponer de 22 x 3.5 cm de altura, modelo SUX-18-LED-E3-NW, LJ iluminación o similar.",pieza,,,668.00,209
KM13CB,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria 3 x 17 W, T-8, modelo OF4011B41A, Construlita o similar.",pieza,,,1872.88,209
KM13CC,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria de 3 x 32 W modelo OF1012B, Construlita o similar.",pieza,,,1998.54,209
KM13CD,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria de 2 x 28 W, modelo OF1032B41A, Construlita o similar.",pieza,,,2504.06,210
KM13CE,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria de 2 x 32 W, modelo OF1016B, Construlita o similar.",pieza,,,1515.44,210
KM13CG,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria de 3 x 32 W, modelo OF1013B, Construlita o similar.",pieza,,,2063.78,210
KM13CH,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria de 3 x 17 W, modelo OF1008B, Construlita o similar.",pieza,,,1782.66,210
KM13DL,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo LTL/2281/41, marca Tecnolite o similar.",pieza,,,1366.28,210
KM13DM,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo LTL/2282/41, marca Tecnolite o similar.",pieza,,,1366.28,210
KM13DN,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo LTL/3140/41, marca Tecnolite o similar.",pieza,,,1197.97,210
KM13DO,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo LTL/3140/65, marca Tecnolite o similar.",pieza,,,1290.23,210
KM13DP,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo LTLLED- 01/36/65, marca Tecnolite o similar.",pieza,,,967.16,210
KM13DQ,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo 24LTLL3140V40B, marca Tecnolite o similar.",pieza,,,1618.05,210
KM13DR,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo PAN- LED/40/40/S, marca Tecnolite o similar.",pieza,,,1043.96,210
KM13DS,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo PTL10-11 marca Tecnolite o milar.",pieza,,,708.08,210
KM13EB,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria de 3 x F14T5BF, modelo LTL-3140/65, Tecnolite o similar.",pieza,,,1428.91,210
KM13EC,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria de 3 x F28 T5 , modelo Oficio I LTL-3280/65, marca Tecnolite o similar.",pieza,,,2060.53,210
KM13FB,K,Instalaciones electricas en general,"Suministro y colocación de luminaria redonda abierta de 2 x DDE- 26W/4, empotrable, balastro electrónico, modelo YD315B, Tecno Lite o similar.",pieza,,,1380.00,210
KM13FC,K,Instalaciones electricas en general,"Suministro y colocación de luminaria redonda de 52 W 127 V empotrable con cristal y reflejante, balastro electrónico, modelo YD300C/B, Tecnolite o similar.",pieza,,,856.80,210
KM13KB,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo OF4011B41A, marca Construlita o similar.",pieza,,,1872.88,210
KM13KD,K,Instalaciones electricas en general,"Suministro, colocación y pruebas de luminaria modelo IN4038BBNA OCEAN PRO LED 38 W, marca Construlita o similar.",pieza,,,1873.27,211
KM14LG,K,Instalaciones electricas en general,"Suministro, colocación, conexión y pruebas de luminario Swarosquare X1 de 60 W 15 Leds, lentes de cristal Swareflex, en vialidades secundarias, estacionamientos, parques y plazas.",pieza,,,11957.64,211
KM14LH,K,Instalaciones electricas en general,"Suministro, colocación, conexión y pruebas de luminario Swarosquare X2 de 120 W 30 Leds, lentes de cristal Swareflex, en vialidades primarias, estacionamientos, parques y plazas.",pieza,,,20987.21,211
KM14MA,K,Instalaciones electricas en general,"Luminaria led para vialidad Marca: Dianming, Modelo: G9 50 W/LT o similar, carcasa de aluminio fundido, protección IP66, interfaz de control NEMA. (DMSL-G9-50 W-JR, 140 LM/W IP66 - IK 10 - 5700K).",pieza,,,5616.60,211
KM14MB,K,Instalaciones electricas en general,"Luminaria led para vialidad Marca: Dianming, Modelo: G7 70 W/AG o similar, carcasa de aluminio fundido, protección IP67, interfaz de control NEMA. (DMSL-G7-70 W-JR, 150 LM/W IP66 - IK 10 - 5700K).",pieza,,,8807.00,211
KM14MC,K,Instalaciones electricas en general,"Luminaria led para vialidad Marca: Dianming, Modelo: G7 100W/AG o similar, carcasa de aluminio fundido, protección IP67, interfaz de control NEMA. (DMSL-G7-100 W-JR, 150 LM/W IP66 - IK 10 - 5700K).",pieza,,,9170.18,211
KM14MD,K,Instalaciones electricas en general,"Luminaria led para vialidad Marca: Dianming, Modelo: G9 150W/AG o similar, carcasa de aluminio fundido, protección IP66, interfaz de control NEMA. (DMSL-G9-150 W-JR, 150 LM/W IP66 - IK 10 - 5700K).",pieza,,,11457.65,211
KM14ME,K,Instalaciones electricas en general,"Luminaria Led Solar para vialidades Marca: Dianming, Modelo: S6A 50 o smilar, toda la luminaria está fabricada con fundición de aluminio, control del tiempo de atenuación, 7 días de respaldo con lluvia. (DMSL- S6A-50 W-JR 110 LM/W IP 66 - IK 09 - 5700K).",pieza,,,18751.39,211
